p_PharmacyId,p_PharmacyQualifier,p_FillDateFrom,p_FillDateThru
1609296789,01,20161127,20171219
1144235276,01,20160721,20180103
1821204306,01,20170107,20171226
1801268214,01,20170126,20171029
1962505727,01,20170829,20180423
1619985934,01,20170326,20180209
1639184948,01,20170104,20180822
1184641433,01,20160727,20170415
1386743730,01,20170101,20171217
1740297654,01,20160727,20171013
1689739013,01,20170624,20170905
1497796494,01,20170930,20171020
1568479558,01,20170109,20180202
1972864106,01,20161013,20161031
1518927649,01,20170103,20180414
1316046626,01,20170709,20180330
1619087269,01,20171001,20180110
1114310885,01,20170105,20171018
1174610083,01,20160904,20170904
1558390591,01,20170102,20180104
1023127339,01,20170914,20170918
1811085681,01,20171218,20180101
1053411496,01,20170506,20171005
1922102714,01,20160821,20161229
1518244482,01,20170112,20180305
1053415810,01,20161230,20180227
1861419020,01,20170102,20180909
1235144221,01,20160822,20180127
1255373445,01,20170521,20170710
1689922569,01,20180604,20180608
1073622387,01,20170806,20180427
1982128948,01,20180220,20180515
1962429167,01,20160712,20180620
1225074818,01,20171001,20171006
1316110810,01,20160826,20170802
1871675652,01,20160711,20170302
1922107291,01,20170102,20171229
1477675767,01,20161118,20180327
1265472641,01,20170109,20171208
1215942164,01,20161218,20180619
1982766903,01,20170930,20171202
1164529657,01,20170101,20170823
1063803401,01,20170114,20170125
1346344009,01,20170101,20180427
1336493600,01,20170308,20171202
1255438099,01,20170729,20171220
1356430011,01,20170619,20170623
1427217546,01,20161126,20171025
1780653758,01,20170104,20171028
1790823706,01,20161227,20180507
1013183219,01,20170201,20170918
1487772661,01,20170722,20171019
1972520179,01,20161202,20171229
1265718977,01,20170108,20171029
1669406484,01,20161231,20180919
1487177325,01,20180118,20180401
1174880397,01,20170628,20170716
1578503983,01,20161205,20170712
1255435079,01,20161001,20181001
1063562890,01,20170815,20171015
1497797211,01,20170329,20170421
1710030598,01,20170503,20170507
1205939022,01,20160906,20171108
1497114144,01,20180501,20180505
1952328064,01,20160721,20170721
1972732345,01,20160710,20180502
1861840068,01,20170917,20170921
1720082340,01,20170227,20170407
1841715281,01,20180306,20180328
1255440566,01,20170619,20170623
1154403517,01,20161224,20180916
1609317395,01,20180915,20181003
1376694224,01,20170808,20180427
1053743112,01,20170812,20180427
1396165155,01,20170105,20170817
1982129656,01,20180306,20180329
1467467662,01,20160629,20170902
1407887516,01,20170319,20170510
1255363115,01,20170122,20170126
1013301167,01,20170101,20180403
1568649960,01,20160710,20171115
1649297870,01,20170102,20180802
1134149644,01,20170405,20180708
1558389056,01,20170304,20180819
1447624846,01,20170829,20181003
1881628659,01,20161231,20180102
1578672002,01,20170101,20171102
1861823312,01,20160928,20180317
1538175096,01,20161231,20171215
1396762415,01,20160629,20170927
1669990636,01,20180212,20180322
1851461792,01,20160807,20181002
1154430643,01,20161001,20171009
1902035454,01,20170107,20170922
1881704435,01,20170919,20180830
1558463992,01,20170102,20170106
1467556373,01,20160810,20171021
1851314231,01,20180917,20180928
1083845259,01,20170110,20180918
1174538250,01,20160717,20171015
1144235250,01,20170719,20170928
1336180207,01,20170121,20171001
1962594648,01,20161231,20170830
1013982305,01,20170102,20170923
1972600468,01,20160730,20171001
1205841442,01,20170124,20180529
1740399732,01,20171120,20171225
1437176641,01,20171226,20171230
1245349687,01,20170107,20170127
1154553659,01,20171024,20171028
1205849841,01,20161119,20170514
1699885236,01,20170112,20170116
1568682268,01,20160717,20161207
1598110322,01,20170114,20170905
1003082553,01,20161229,20171014
1043584121,01,20160712,20170721
1528196219,01,20161213,20180321
1881014314,01,20170101,20171130
1366430423,01,20160730,20160803
1801989108,01,20171115,20171119
1265490262,01,20171008,20171107
1609970508,01,20160930,20171003
1356356257,01,20160816,20181103
1497177802,01,20161026,20161030
1184753147,01,20180922,20180926
1386927895,01,20161222,20171223
1497772644,01,20170107,20171029
1003821141,01,20160703,20171216
1770854861,01,20170120,20171029
1881616662,01,20171110,20180104
1447265541,01,20160707,20171104
1407804115,01,20170215,20170825
1528080264,01,20170625,20180715
1891212288,01,20180216,20180401
1144488750,01,20170102,20180926
1265521918,01,20161231,20170924
1306958244,01,20170408,20170914
1447277868,01,20170211,20170612
1770626004,01,20180903,20181003
1740385830,01,20160701,20180930
1457368474,01,20160729,20180308
1528073780,01,20170208,20170212
1457492183,01,20160827,20180103
1700996345,01,20160629,20171201
1740547678,01,20160827,20180929
1881609964,01,20170208,20171020
1649477985,01,20170101,20180118
1184718942,01,20170111,20171018
1609970342,01,20170103,20170907
1518001692,01,20160727,20180515
1043237225,01,20170819,20170831
1114253630,01,20170909,20171001
1346343118,01,20170225,20171222
1275546111,01,20170104,20170827
1881627115,01,20161217,20171222
1962448563,01,20160826,20171004
1134161334,01,20160704,20170929
1528161973,01,20161103,20181001
1720094204,01,20160726,20171214
1679677439,01,20170116,20170701
1821358292,01,20170101,20171223
1730115619,01,20170114,20170920
1801144951,01,20161217,20170930
1841374584,01,20160730,20160803
1538228689,01,20170909,20180302
1447354352,01,20170101,20180318
1003220898,01,20161206,20180124
1538219241,01,20170429,20170915
1134563406,01,20160718,20170920
1881609881,01,20170103,20170511
1992722201,01,20170122,20170126
1770007494,01,20180224,20180329
1992878417,01,20180606,20180909
1023258944,01,20161227,20180919
1508937871,01,20170430,20180118
1386685329,01,20160715,20180104
1013012251,01,20170731,20171025
1952316093,01,20170123,20170903
1881727410,01,20170104,20180101
1043225238,01,20160906,20171230
1356446876,01,20171002,20171020
1447611280,01,20161113,20170921
1114147329,01,20170701,20171005
1407861461,01,20170419,20170513
1952316135,01,20161130,20171223
1184732547,01,20160730,20160803
1366819260,01,20160807,20160811
1982645487,01,20170101,20180424
1750809489,01,20180201,20180331
1831167014,01,20170312,20170926
1952743445,01,20170108,20171030
1578519138,01,20160629,20160731
1821465857,01,20170921,20180825
1174612618,01,20160729,20160803
1629418793,01,20171018,20171022
1205203874,01,20170301,20170820
1003821323,01,20160708,20180616
1912375775,01,20160710,20171229
1285735019,01,20170114,20170424
1336545953,01,20170117,20170121
1750756821,01,20170101,20170526
1558885103,01,20180319,20180329
1497859227,01,20160629,20180923
1952640088,01,20170201,20170205
1851814719,01,20180120,20180401
1013359421,01,20170306,20170820
1326053216,01,20170212,20181030
1083130413,01,20180124,20180331
1629092168,01,20170311,20170315
1275719601,01,20170405,20171212
1619067691,01,20170513,20170517
1962730655,01,20170103,20170122
1447299458,01,20160731,20180712
1588763791,01,20171107,20171111
1497747455,01,20171002,20180317
1144772880,01,20170117,20170825
1063443109,01,20160705,20170426
1518480540,01,20180103,20180402
1306863519,01,20170917,20170921
1861515397,01,20170124,20170128
1952341372,01,20160629,20170901
1447277736,01,20170105,20180621
1184097461,01,20170108,20170112
1154336055,01,20161227,20171004
1649320037,01,20170114,20170118
1013025360,01,20170722,20171119
1639496029,01,20170101,20180427
1376558445,01,20160729,20160802
1063935278,01,20171231,20180330
1174538094,01,20161231,20170920
1861813354,01,20160719,20171231
1952611709,01,20170104,20171229
1184721011,01,20160703,20180203
1487669784,01,20170101,20180413
1780121871,01,20170614,20170723
1932134996,01,20160705,20171013
1518076090,01,20170106,20180401
1235237793,01,20170103,20171002
1629007638,01,20170930,20171007
1922117209,01,20170930,20171009
1922102755,01,20160629,20180907
1942398284,01,20170329,20170402
1285964569,01,20170319,20170323
1104920099,01,20161219,20180929
1972518132,01,20160713,20170930
1215393376,01,20170418,20171220
1134141898,01,20160704,20180722
1356450654,01,20161011,20170915
1912929621,01,20161130,20161204
1427203876,01,20170111,20171022
1871525816,01,20170302,20171009
1174630354,01,20170531,20180325
1508212382,01,20170807,20170910
1386664829,01,20170723,20181003
1922023704,01,20171027,20180919
1568623940,01,20160904,20180804
1972745560,01,20160803,20180926
1609030485,01,20170107,20170112
1083714422,01,20160821,20161205
1700159522,01,20160701,20170124
1912050907,01,20170110,20170927
1831613009,01,20180226,20180330
1720081326,01,20171008,20171012
1972518173,01,20170102,20171127
1083844419,01,20170117,20170526
1982619094,01,20170124,20170128
1609197854,01,20170104,20180324
1801193446,01,20180709,20180914
1447299482,01,20160930,20180429
1083629240,01,20170513,20180417
1922013036,01,20170221,20170806
1033353222,01,20160702,20171122
1609949122,01,20170122,20171028
1215978192,01,20170107,20170528
1619070380,01,20170107,20171228
1003953456,01,20170125,20171101
1316981624,01,20170416,20180803
1356459960,01,20161115,20161119
1356363956,01,20170222,20170625
1770519027,01,20170131,20170706
1528007465,01,20171010,20171014
1366485195,01,20170117,20170722
1437327707,01,20170112,20170512
1356445118,01,20170101,20180929
1194932277,01,20170608,20180819
1134190762,01,20170420,20170524
1023127008,01,20161129,20161203
1598095481,01,20171001,20171101
1033124375,01,20161107,20180802
1124052857,01,20170102,20170817
1164704102,01,20161113,20170601
1679683353,01,20161230,20171231
1184734717,01,20170104,20171201
1063521557,01,20170101,20180624
1639495237,01,20170318,20180312
1932525987,01,20171114,20180330
1609949544,01,20170105,20170719
1457378739,01,20170208,20181002
1649215534,01,20171003,20180715
1255435137,01,20170123,20171223
1659307239,01,20170415,20181003
1073989406,01,20170227,20171202
1336239458,01,20170110,20180815
1457455115,01,20161230,20180417
1740491224,01,20160730,20160803
1689624082,01,20170930,20181004
1215169768,01,20170611,20171028
1558397026,01,20170115,20170524
1801311253,01,20180225,20180328
1922014323,01,20171110,20180827
1861918591,01,20180320,20180401
1184733099,01,20170121,20170316
1730162454,01,20170107,20170111
1376653972,01,20170930,20171008
1134303563,01,20170122,20171201
1326029232,01,20160629,20181002
1346255429,01,20170101,20180102
1326222316,01,20161217,20180705
1891899555,01,20160715,20180928
1477656130,01,20170122,20171231
1790879732,01,20171024,20171210
1417066879,01,20170711,20180620
1306163837,01,20161230,20180623
1578672911,01,20170110,20171222
1225132905,01,20160714,20170919
1457366551,01,20160729,20171121
1578597274,01,20170103,20171205
1760886808,01,20170226,20170302
1003060047,01,20170801,20170805
1487764015,01,20170102,20170923
1265958433,01,20171231,20180325
1649643909,01,20170214,20170727
1215989389,01,20170305,20170309
1295808814,01,20160630,20180223
1700058815,01,20170128,20170701
1598863052,01,20170101,20171028
1487727798,01,20160703,20180417
1760427785,01,20170206,20170901
1245339605,01,20170111,20171113
1245477835,01,20160712,20170915
1295740371,01,20160907,20180324
1700817822,01,20161120,20161124
1952474579,01,20170115,20180626
1548364219,01,20170103,20180825
1134345457,01,20171122,20181003
1215000831,01,20170406,20170622
1881791721,01,20170603,20181003
1841207867,01,20170111,20171008
1760640270,01,20160815,20171028
1376652826,01,20160730,20160803
1932576295,01,20161017,20180330
1932323342,01,20170121,20171102
1467652057,01,20171012,20171130
1417056722,01,20171021,20180101
1558508804,01,20170122,20171025
1487172060,01,20180220,20180402
1235248519,01,20160730,20160803
1790868107,01,20160709,20170915
1255446035,01,20160707,20171026
1053415711,01,20160821,20171012
1528338332,01,20170502,20170506
1245756923,01,20180218,20181012
1205841467,01,20161119,20170814
1366546285,01,20170118,20180820
1821177510,01,20170107,20170424
1366750218,01,20170410,20170622
1568489888,01,20170108,20180623
1245777366,01,20180603,20180907
1871510057,01,20160716,20171111
1306287669,01,20170103,20180923
1992966253,01,20160826,20171008
1952540056,01,20170301,20170728
1700891728,01,20170410,20170921
1881094530,01,20170107,20170118
1194730234,01,20161119,20170922
1962585224,01,20160726,20180823
1467479725,01,20161023,20180531
1609024595,01,20170807,20170908
1295832129,01,20170306,20171020
1336245398,01,20170104,20171220
1609212927,01,20160730,20160803
1396850434,01,20170307,20170923
1982708855,01,20160726,20180125
1013934330,01,20160802,20180531
1730327982,01,20180122,20180821
1114933751,01,20160720,20170929
1346343019,01,20170222,20170829
1316981046,01,20170219,20170223
1700806577,01,20170315,20171011
1477560357,01,20160915,20171220
1811971906,01,20170119,20180425
1962505669,01,20161019,20180830
1962453845,01,20170515,20181003
1902883804,01,20170914,20171215
1669487989,01,20170108,20170901
1912924275,01,20170605,20170609
1073524658,01,20170225,20170913
1881613867,01,20170117,20180802
1598031346,01,20170103,20171015
1073617049,01,20160823,20170915
1992705339,01,20170101,20171019
1982861811,01,20161120,20171025
1871037093,01,20170423,20170831
1659762524,01,20170829,20181003
1851400170,01,20170106,20170728
1851325674,01,20170103,20170513
1821261041,01,20170123,20180915
1780108324,01,20180319,20180326
1316041353,01,20170528,20170601
1407211717,01,20170110,20170927
1659474302,01,20170123,20180927
1801994546,01,20160802,20180817
1154348480,01,20180412,20180416
1447281258,01,20160827,20180901
1104831296,01,20160922,20180128
1811091630,01,20161231,20171212
1407965999,01,20160726,20171005
1669636601,01,20170301,20170929
1639230709,01,20170816,20180321
1659716819,01,20170131,20171004
1770687626,01,20160803,20180101
1740585553,01,20170114,20171117
1710113519,01,20160912,20170224
1225433485,01,20180927,20181001
1477656106,01,20170617,20170621
1912924051,01,20170107,20180323
1679590848,01,20170410,20181003
1427458496,01,20170110,20180906
1225475718,01,20170618,20170816
1023321015,01,20170211,20180214
1033136205,01,20180616,20180908
1366595753,01,20170905,20180205
1295757987,01,20170107,20170714
1205350147,01,20171227,20180321
1669575320,01,20170111,20170806
1043237423,01,20170522,20170915
1437183134,01,20170125,20170830
1912913229,01,20170320,20171124
1598822686,01,20170214,20170517
1043508179,01,20170704,20180427
1811205271,01,20161001,20170610
1740207919,01,20170201,20170808
1396821377,01,20160730,20170903
1265840292,01,20171127,20171201
1730457037,01,20161113,20180205
1932114121,01,20170723,20180629
1508960584,01,20170402,20170406
1205851839,01,20160709,20171104
1912933649,01,20170202,20170206
1083729107,01,20170130,20170203
1598946840,01,20170806,20180426
1790790681,01,20160702,20171223
1124544226,01,20180311,20180401
1508802661,01,20160911,20180928
1841494820,01,20170304,20170805
1972613388,01,20170402,20170916
1790894095,01,20160709,20170906
1245333699,01,20170103,20171221
1881118446,01,20180326,20180331
1497797724,01,20161231,20170726
1629254446,01,20160919,20171213
1508966946,01,20160905,20171221
1063584852,01,20170105,20171225
1306884325,01,20161130,20180829
1063446839,01,20161231,20180209
1821100769,01,20161231,20171002
1699872945,01,20170111,20180412
1972778454,01,20170103,20171229
1942303789,01,20160629,20170927
1154336048,01,20161226,20171230
1043237159,01,20161120,20180905
1174627962,01,20160629,20180929
1386676245,01,20161006,20161010
1346766573,01,20180205,20180330
1659474351,01,20170314,20170318
1285644997,01,20160730,20160803
1609321082,01,20180226,20180401
1689727026,01,20171005,20171218
1386662153,01,20170812,20180427
1538204656,01,20170111,20170115
1730294513,01,20160629,20171101
1639196777,01,20170103,20170830
1750538195,01,20161106,20180716
1063427052,01,20160706,20171224
1750610515,01,20180509,20180513
1912000753,01,20161130,20180102
1760469308,01,20170731,20170824
1144235391,01,20161229,20171001
1407189921,01,20170114,20170118
1669581054,01,20170122,20170513
1255439899,01,20161231,20171025
1215022975,01,20160629,20180928
1932254836,01,20161009,20171223
1356356901,01,20160725,20170105
1366463432,01,20170429,20170506
1598870370,01,20170108,20171025
1649210469,01,20170102,20171208
1598706400,01,20170113,20180914
1922015908,01,20160703,20180701
1407878135,01,20160929,20180927
1184141756,01,20180303,20180425
1912131384,01,20170321,20170923
1639100746,01,20161109,20161224
1881783777,01,20161028,20170804
1174627038,01,20160729,20160901
1780788539,01,20170115,20171026
1255854220,01,20171115,20180330
1144312612,01,20160913,20180907
1770692105,01,20160706,20180402
1770605974,01,20170704,20180330
1073611604,01,20160723,20171230
1326054636,01,20170723,20180423
1093977308,01,20170117,20170723
1376630574,01,20170811,20170902
1588939425,01,20170831,20171231
1083012827,01,20170207,20170315
1619074150,01,20170102,20170302
1558514448,01,20170122,20171115
1205841533,01,20170228,20180915
1396275418,01,20170706,20170904
1417050113,01,20170827,20180210
1326064361,01,20161029,20171001
1245339878,01,20170419,20170428
1689773863,01,20160825,20170920
1184894180,01,20160712,20180101
1417062290,01,20161231,20171207
1386659464,01,20160914,20171129
1922013127,01,20170101,20180125
1841399185,01,20170104,20170923
1902320187,01,20180210,20180823
1538186804,01,20170102,20171222
1598797458,01,20170101,20171014
1275894123,01,20180304,20180321
1629418421,01,20170717,20170721
1033212709,01,20161217,20180927
1083631485,01,20161231,20171030
1891729612,01,20161127,20170115
1083629398,01,20170730,20180902
1437188489,01,20171216,20171231
1629116819,01,20170408,20170827
1356368526,01,20171211,20180322
1215974738,01,20171029,20171208
1508891557,01,20160706,20171008
1346262136,01,20161231,20170829
1912924192,01,20161013,20170929
1750474110,01,20171122,20171228
1174622492,01,20170109,20171102
1770653388,01,20170712,20170716
1669576336,01,20160701,20170715
1881611168,01,20160711,20160918
1861581506,01,20170109,20180111
1437165891,01,20170113,20180324
1346262144,01,20171010,20171021
1669405908,01,20160714,20161112
1790136562,01,20161105,20171130
1487738522,01,20170302,20180320
1679505523,01,20161203,20170809
1285743765,01,20170110,20170114
1588030001,01,20170128,20180802
1124049440,01,20170122,20170908
1720322159,01,20160730,20160803
1174627087,01,20160629,20170725
1811297880,01,20160712,20180913
1518972405,01,20160830,20170928
1699874065,01,20170720,20180113
1134272644,01,20170123,20170928
1164526141,01,20170102,20180203
1982629580,01,20170103,20170913
1003821034,01,20160629,20180228
1255389144,01,20161208,20170204
1225403959,01,20170418,20170422
1376509729,01,20170121,20170519
1164558417,01,20170228,20180309
1043421464,01,20170703,20180331
1912287145,01,20170829,20170902
1205935434,01,20160703,20171223
1134135676,01,20170114,20180410
1043252687,01,20171110,20180104
1376648121,01,20170113,20171030
1790874980,01,20170102,20171203
1629024013,01,20171230,20180103
1801076344,01,20161231,20171231
1376606988,01,20161025,20171223
1093060725,01,20170419,20171001
1336183789,01,20170830,20171006
1043237464,01,20170111,20170809
1841217254,01,20170208,20180331
1831431642,01,20160704,20171121
1134223936,01,20160629,20170916
1558884957,01,20180107,20180619
1174622385,01,20170118,20170529
1467467779,01,20170116,20170124
1063516821,01,20170118,20180423
1831612837,01,20180124,20180323
1225076318,01,20161023,20180101
1386960680,01,20170202,20170206
1528474269,01,20170705,20170712
1982703187,01,20170901,20171119
1184639148,01,20170125,20171016
1841205895,01,20160629,20170902
1992727598,01,20170521,20170916
1104844133,01,20180106,20180201
1457396988,01,20170118,20170609
1114932316,01,20160703,20180628
1376550301,01,20160803,20171127
1700976784,01,20161127,20170811
1285651679,01,20170114,20171208
1659435618,01,20170404,20180920
1871691402,01,20170102,20171029
1548299589,01,20171216,20180103
1609002294,01,20160719,20180115
1902086267,01,20160925,20180804
1356439079,01,20180206,20180907
1194182709,01,20161206,20171004
1497904072,01,20160710,20180605
1396846176,01,20160701,20171208
1164449377,01,20161105,20180328
1740387661,01,20170726,20180927
1467587337,01,20170429,20170520
1922076504,01,20170121,20170831
1467979161,01,20180205,20180315
1821513078,01,20180206,20180401
1629265277,01,20160720,20180916
1023023173,01,20160713,20180105
1609881598,01,20170726,20180207
1780606459,01,20161125,20170720
1417977976,01,20171104,20180324
1952404014,01,20170115,20170416
1104929868,01,20160716,20171210
1174538441,01,20170913,20170925
1013096783,01,20170116,20180325
1578903282,01,20160705,20170709
1144251968,01,20161202,20170126
1942414859,01,20161003,20180923
1457373086,01,20170603,20171027
1740537224,01,20160815,20171229
1700803947,01,20170725,20170729
1457806853,01,20170115,20170721
1700302999,01,20180211,20180316
1558752840,01,20170715,20170719
1295740215,01,20170101,20170829
1861655664,01,20161231,20170126
1013915040,01,20170130,20180929
1578516274,01,20170102,20171106
1174627079,01,20170311,20170715
1427065424,01,20160826,20170930
1588767925,01,20170103,20180523
1821015934,01,20170122,20180613
1245246826,01,20171118,20180913
1164437380,01,20170104,20171222
1265682256,01,20170929,20171012
1912912205,01,20160729,20160803
1366513913,01,20170629,20180101
1760497093,01,20160722,20180801
1710050026,01,20170930,20171005
1205978376,01,20170111,20171031
1699979575,01,20160815,20170430
1962420729,01,20160629,20170920
1902925118,01,20170106,20180406
1558376731,01,20170917,20171122
1538193321,01,20170109,20171220
1962506857,01,20171110,20180104
1053788174,01,20161221,20171223
1174064125,01,20170622,20171028
1003833112,01,20160703,20170904
1104872407,01,20170116,20171005
1215959838,01,20171126,20171217
1083049688,01,20170506,20170510
1760530968,01,20161228,20171204
1396835369,01,20170409,20180317
1861407140,01,20170908,20170912
1710088257,01,20170626,20170726
1124069943,01,20170327,20170922
1699878306,01,20170228,20171130
1982839544,01,20170112,20170921
1952405862,01,20170115,20170927
1184809584,01,20160701,20170904
1427462506,01,20170417,20170421
1811155427,01,20170104,20180223
1629014014,01,20180730,20180803
1548364417,01,20160629,20180623
1003839671,01,20160712,20170923
1740479872,01,20170508,20170901
1790975936,01,20161001,20171101
1598288938,01,20180212,20180401
1205920345,01,20170313,20170913
1043249105,01,20170111,20170224
1376647248,01,20170101,20180102
1811938715,01,20170107,20180728
1700987583,01,20160711,20171210
1396786216,01,20170118,20170823
1518001684,01,20160831,20171006
1932598950,01,20180205,20180923
1821010604,01,20171215,20171231
1407309099,01,20170520,20170524
1538413935,01,20160823,20181003
1285807891,01,20170314,20180211
1437428653,01,20170215,20171102
1073525259,01,20170612,20170616
1134172794,01,20180122,20180126
1407950249,01,20161230,20180314
1518203470,01,20170529,20170602
1225062961,01,20170109,20171026
1205189024,01,20180312,20180815
1548364516,01,20170107,20171027
1548385230,01,20170107,20170129
1124131115,01,20170321,20171109
1902900830,01,20170104,20171228
1972510964,01,20160714,20171116
1922198944,01,20170103,20171128
1255346557,01,20170111,20170707
1942674304,01,20170930,20171006
1780793091,01,20170101,20171026
1144235417,01,20160715,20170510
1912226952,01,20170417,20180312
1477793883,01,20170401,20171101
1255434072,01,20160717,20180502
1790702983,01,20170416,20171202
1073831145,01,20160710,20180915
1497798755,01,20160702,20170822
1740236397,01,20170117,20171013
1609974344,01,20170626,20171116
1245310721,01,20170224,20170228
1447362371,01,20160730,20170802
1083706717,01,20160705,20180620
1912912171,01,20170105,20180116
1447303821,01,20171001,20171218
1629240460,01,20161231,20180728
1578578696,01,20170114,20170323
1144682477,01,20160705,20180627
1730194820,01,20161010,20171111
1689696197,01,20161108,20170304
1336218270,01,20161229,20170922
1700828522,01,20170115,20171005
1972907236,01,20171202,20180709
1831135219,01,20170310,20170314
1285827782,01,20161118,20171223
1841505161,01,20171101,20180405
1609988534,01,20160722,20180106
1881855997,01,20160701,20180928
1609819911,01,20161012,20180106
1922279330,01,20170328,20171004
1306919832,01,20170321,20170325
1003334970,01,20180208,20180331
1033516653,01,20170212,20171030
1629176292,01,20170102,20170904
1194835876,01,20171001,20171005
1891891149,01,20170520,20181003
1194123067,01,20170206,20170803
1275763583,01,20160702,20170920
1629475694,01,20160719,20171210
1336166784,01,20170226,20180326
1003840828,01,20170104,20171022
1396978391,01,20180915,20180929
1336171321,01,20160711,20180925
1023127305,01,20160714,20171008
1821416751,01,20170318,20170713
1932138997,01,20171216,20180104
1215979513,01,20170330,20170403
1528328036,01,20170114,20171202
1568565257,01,20170102,20180905
1205842945,01,20170131,20180915
1649207598,01,20170222,20170616
1538198502,01,20171216,20180804
1174049845,01,20180307,20180402
1619982212,01,20170705,20170904
1780061739,01,20161128,20170718
1255350815,01,20170105,20180326
1053415893,01,20160716,20180522
1851431308,01,20160730,20180403
1851453468,01,20161230,20170802
1518972603,01,20161121,20180413
1194828962,01,20160910,20180426
1316936636,01,20160710,20180406
1225151087,01,20171030,20181003
1912200122,01,20170828,20180930
1083784169,01,20161002,20171222
1912105313,01,20171027,20171126
1881676450,01,20180514,20180518
1467686295,01,20170409,20171004
1184733404,01,20161117,20170530
1902162316,01,20170113,20170728
1003822461,01,20171216,20180104
1295835635,01,20170101,20171230
1124105093,01,20170114,20170501
1619123569,01,20170105,20170515
1245699529,01,20160630,20170511
1548217045,01,20170314,20170917
1528582475,01,20180207,20180402
1467458323,01,20170625,20180207
1831293653,01,20161119,20170303
1104925387,01,20170109,20171102
1053702118,01,20160705,20160804
1922429273,01,20171201,20171205
1639692734,01,20171228,20180610
1568546901,01,20170221,20180610
1023058468,01,20180103,20180405
1346262953,01,20160802,20160914
1497893176,01,20170910,20171002
1952323602,01,20161230,20170531
1417974882,01,20170107,20170214
1689786535,01,20160730,20170505
1780614479,01,20170627,20171023
1164464996,01,20170101,20170921
1912924028,01,20170826,20170904
1588774483,01,20161227,20180228
1013922285,01,20160701,20170726
1023104890,01,20170724,20171028
1487748166,01,20161120,20161124
1598858946,01,20170526,20170530
1710929542,01,20160712,20170927
1578082566,01,20180206,20180324
1972547222,01,20170108,20180104
1255346581,01,20160827,20180914
1346650769,01,20170108,20171015
1346304904,01,20160730,20160803
1063521409,01,20170831,20171214
1780699678,01,20170127,20180724
1912201781,01,20170108,20171209
1376560623,01,20170116,20170927
1083723563,01,20170124,20171013
1043256639,01,20160704,20161001
1306202890,01,20170701,20180502
1992734925,01,20171005,20171009
1861405540,01,20160719,20170923
1861654733,01,20170823,20180323
1811283377,01,20160730,20171223
1366823023,01,20180619,20180623
1962782136,01,20170105,20180429
1013224138,01,20170102,20171129
1689781353,01,20170104,20171021
1295844413,01,20160707,20160801
1245245513,01,20160630,20180118
1871697722,01,20170105,20180611
1114968013,01,20170420,20170424
1457408395,01,20170107,20170823
1275769481,01,20170707,20171229
1609985035,01,20160705,20180507
1659475440,01,20160629,20180330
1356444129,01,20170101,20180609
1306888508,01,20160717,20171007
1912006198,01,20170808,20180223
1134458755,01,20170112,20170407
1023456019,01,20170101,20180804
1093103335,01,20171219,20171223
1700159696,01,20170117,20170911
1578579884,01,20170205,20170221
1447270384,01,20160730,20171008
1417974635,01,20171217,20180804
1053863514,01,20170731,20171020
1619311503,01,20170306,20170705
1851490114,01,20170809,20180224
1497890529,01,20170104,20170928
1699162909,01,20170518,20171019
1790125508,01,20160629,20180129
1083862437,01,20170114,20180102
1093819823,01,20161118,20171002
1841225562,01,20160808,20171028
1396762597,01,20170119,20171122
1649305780,01,20161005,20171126
1225132988,01,20161003,20171017
1356723274,01,20160915,20160919
1417471210,01,20180316,20180401
1982610622,01,20170107,20180803
1528511276,01,20160924,20160928
1740442821,01,20170110,20170902
1053587055,01,20170205,20170209
1710254131,01,20160705,20180404
1063439180,01,20160629,20180515
1265597041,01,20171119,20180523
1972549756,01,20161001,20170728
1982703278,01,20160701,20171227
1518998509,01,20160730,20160803
1316225139,01,20170122,20170531
1275937104,01,20180415,20180419
1982128682,01,20180308,20180314
1215229836,01,20161230,20171002
1265454888,01,20170115,20171129
1205858818,01,20160703,20180421
1548342397,01,20170209,20170715
1104302702,01,20180916,20181003
1538319298,01,20170327,20170426
1811096167,01,20170112,20180404
1760632236,01,20160929,20171101
1336286079,01,20161230,20171025
1477582435,01,20160830,20170715
1083653992,01,20161229,20171015
1326053430,01,20160722,20180311
1487660866,01,20171215,20180104
1578650248,01,20170101,20170120
1508866278,01,20160919,20180830
1316133929,01,20170313,20170317
1851318125,01,20170103,20171231
1235652462,01,20171230,20180929
1275579039,01,20161015,20170927
1518063429,01,20170919,20170923
1871696591,01,20160704,20180930
1487697678,01,20170911,20171230
1891736799,01,20170805,20170809
1568498038,01,20160704,20171021
1285651380,01,20160919,20171102
1487758454,01,20160805,20171120
1598153785,01,20160708,20170830
1629470976,01,20160718,20171018
1528089570,01,20160704,20170713
1043237274,01,20161230,20171030
1487075222,01,20170401,20180326
1699176743,01,20170511,20170523
1508883711,01,20161020,20171208
1659475473,01,20170109,20180427
1699782664,01,20170121,20180526
1306882469,01,20160808,20180919
1013287853,01,20161230,20171002
1063446284,01,20170114,20170601
1740704568,01,20180321,20180402
1164447140,01,20160717,20171201
1679588768,01,20160706,20170716
1760675755,01,20170506,20181003
1376658401,01,20170106,20170701
1194917195,01,20170128,20170605
1861756090,01,20170515,20181003
1457696031,01,20170715,20171217
1063619328,01,20170314,20171211
1124068507,01,20170304,20171208
1053424721,01,20170829,20171223
1811091614,01,20170103,20170902
1548282650,01,20170510,20170730
1134223019,01,20160703,20180823
1437464203,01,20170916,20170920
1871508127,01,20170131,20180301
